Row,M_inf,theta_c_deg,beta_deg,M2,P2_P1,rho2_rho1,T2_T1,status
8210,9.018076,13.768058,NaN,NaN,NaN,NaN,NaN,0
8211,5.041730,6.611459,16.286436,4.367114,2.165633,1.713743,1.263686,1
8212,9.384191,5.073202,9.925882,7.840061,2.886035,2.061236,1.400148,1
8213,8.789962,10.112574,NaN,NaN,NaN,NaN,NaN,0
8214,6.648078,10.232086,NaN,NaN,NaN,NaN,NaN,0
8215,7.436823,11.134085,NaN,NaN,NaN,NaN,NaN,0
8216,7.985369,8.223077,13.784037,6.141094,4.056611,2.519702,1.609956,1
8217,10.245447,14.700574,NaN,NaN,NaN,NaN,NaN,0
8218,5.141142,8.513691,NaN,NaN,NaN,NaN,NaN,0
8219,8.332486,9.500544,NaN,NaN,NaN,NaN,NaN,0
8220,11.452535,8.080939,NaN,NaN,NaN,NaN,NaN,0
8221,11.026733,7.941224,NaN,NaN,NaN,NaN,NaN,0
8222,6.278253,5.472997,13.130193,5.470620,2.206375,1.735023,1.271669,1
8223,7.259748,5.322238,11.812701,6.246139,2.410134,1.838354,1.311028,1
8224,11.196082,7.938985,NaN,NaN,NaN,NaN,NaN,0
8225,6.348180,8.487617,15.683213,5.081201,3.268884,2.223925,1.469871,1
8226,8.837070,9.261975,NaN,NaN,NaN,NaN,NaN,0
8227,8.544813,13.152533,NaN,NaN,NaN,NaN,NaN,0
8228,11.495675,11.993153,NaN,NaN,NaN,NaN,NaN,0
8229,5.364477,6.291968,15.339189,4.653877,2.182752,1.722710,1.267045,1
8230,5.928351,13.227163,NaN,NaN,NaN,NaN,NaN,0
8231,4.876604,8.831000,NaN,NaN,NaN,NaN,NaN,0
8232,4.725591,7.142045,NaN,NaN,NaN,NaN,NaN,0
8233,7.490530,14.049607,NaN,NaN,NaN,NaN,NaN,0
8234,9.145022,11.684421,NaN,NaN,NaN,NaN,NaN,0
8235,7.449603,6.353301,12.515966,6.186712,2.874061,2.055921,1.397943,1
8236,9.115880,9.387817,NaN,NaN,NaN,NaN,NaN,0
8237,10.690328,5.858202,9.979317,8.421021,3.837289,2.442109,1.571301,1
8238,11.690786,13.414724,NaN,NaN,NaN,NaN,NaN,0
8239,11.528642,14.919200,NaN,NaN,NaN,NaN,NaN,0
8240,5.041682,8.403854,NaN,NaN,NaN,NaN,NaN,0
8241,7.233326,6.325212,12.705132,6.040435,2.785942,2.016363,1.381667,1
8242,9.137313,7.680388,12.492581,6.930760,4.391076,2.631725,1.668516,1
8243,10.338617,10.515283,NaN,NaN,NaN,NaN,NaN,0
8244,11.868469,11.189808,NaN,NaN,NaN,NaN,NaN,0
8245,9.151003,10.661060,NaN,NaN,NaN,NaN,NaN,0
8246,5.390397,9.542644,18.158282,4.311099,3.125664,2.164663,1.443950,1
8247,8.366636,10.077216,NaN,NaN,NaN,NaN,NaN,0
8248,11.102789,14.254564,NaN,NaN,NaN,NaN,NaN,0
8249,8.081655,12.269682,NaN,NaN,NaN,NaN,NaN,0
8250,7.656466,7.721955,13.577017,6.049227,3.602305,2.355042,1.529614,1
8251,7.734817,10.001098,NaN,NaN,NaN,NaN,NaN,0
8252,6.694153,7.261436,NaN,NaN,NaN,NaN,NaN,0
8253,5.956916,14.583274,NaN,NaN,NaN,NaN,NaN,0
8254,8.504762,13.201374,NaN,NaN,NaN,NaN,NaN,0
8255,10.898700,11.757070,NaN,NaN,NaN,NaN,NaN,0
8256,7.104845,8.228182,14.569257,5.608033,3.559866,2.338861,1.522051,1
8257,9.542990,7.089964,11.697877,7.331280,4.200923,2.568938,1.635276,1
8258,4.758822,8.018383,NaN,NaN,NaN,NaN,NaN,0
8259,10.793480,6.775124,10.816260,8.131514,4.619783,2.704264,1.708333,1
8260,7.152084,8.665215,14.935618,5.558498,3.797517,2.427666,1.564266,1
8261,6.953380,6.218363,12.911148,5.859649,2.649508,1.953527,1.356269,1
8262,7.159693,5.443356,12.020416,6.148772,2.427203,1.846783,1.314287,1
8263,7.566150,13.472660,NaN,NaN,NaN,NaN,NaN,0
8264,6.877646,14.206229,NaN,NaN,NaN,NaN,NaN,0
8265,7.315815,13.620098,NaN,NaN,NaN,NaN,NaN,0
8266,11.804765,12.927975,NaN,NaN,NaN,NaN,NaN,0
8267,8.067510,12.620334,NaN,NaN,NaN,NaN,NaN,0
8268,11.332597,13.414967,NaN,NaN,NaN,NaN,NaN,0
8269,4.823257,14.727659,NaN,NaN,NaN,NaN,NaN,0
8270,6.656636,12.565721,NaN,NaN,NaN,NaN,NaN,0
8271,11.342993,6.743699,10.577676,8.434580,4.891555,2.786501,1.755447,1
8272,5.780076,9.723408,17.656695,4.545234,3.419213,2.284191,1.496904,1
8273,5.663366,6.971160,NaN,NaN,NaN,NaN,NaN,0
8274,6.396214,7.702961,NaN,NaN,NaN,NaN,NaN,0
8275,5.356901,5.676609,14.846682,4.715797,2.031423,1.642117,1.237076,1
8276,9.409349,5.321515,10.131021,7.782988,3.029256,2.123712,1.426397,1
8277,5.887612,6.468792,NaN,NaN,NaN,NaN,NaN,0
8278,7.097799,12.616996,NaN,NaN,NaN,NaN,NaN,0
8279,4.823020,11.489796,21.188486,3.737955,3.378615,2.268106,1.489620,1
8280,4.977225,12.208011,NaN,NaN,NaN,NaN,NaN,0
8281,8.983646,6.344715,11.317817,7.209657,3.459737,2.300109,1.504163,1
8282,10.079580,14.063604,NaN,NaN,NaN,NaN,NaN,0
8283,7.603628,14.790267,NaN,NaN,NaN,NaN,NaN,0
8284,10.220580,13.844805,NaN,NaN,NaN,NaN,NaN,0
8285,10.728485,8.564702,NaN,NaN,NaN,NaN,NaN,0
8286,8.953633,10.503223,NaN,NaN,NaN,NaN,NaN,0
8287,8.453578,7.536702,12.784912,6.575319,3.916134,2.470399,1.585223,1
8288,6.787224,7.427190,14.173385,5.539039,3.055562,2.134972,1.431195,1
8289,5.499655,13.782576,NaN,NaN,NaN,NaN,NaN,0
8290,11.479766,13.921138,NaN,NaN,NaN,NaN,NaN,0
8291,5.954970,10.536041,18.168962,4.549322,3.856006,2.448866,1.574609,1
8292,11.879509,7.302875,NaN,NaN,NaN,NaN,NaN,0
8293,10.162728,12.425730,NaN,NaN,NaN,NaN,NaN,0
8294,7.063916,6.411500,NaN,NaN,NaN,NaN,NaN,0
8295,9.845192,7.771369,NaN,NaN,NaN,NaN,NaN,0
8296,10.541817,6.414349,10.571585,8.126699,4.197273,2.567710,1.634637,1
8297,5.440146,6.895003,NaN,NaN,NaN,NaN,NaN,0
8298,5.121177,11.578353,20.619070,3.918448,3.627789,2.364690,1.534150,1
8299,9.656820,11.643210,NaN,NaN,NaN,NaN,NaN,0
8300,11.409373,11.494538,NaN,NaN,NaN,NaN,NaN,0
8301,11.727259,14.332505,NaN,NaN,NaN,NaN,NaN,0
8302,5.242120,7.439739,NaN,NaN,NaN,NaN,NaN,0
8303,6.117378,7.503034,NaN,NaN,NaN,NaN,NaN,0
8304,11.017512,6.945823,NaN,NaN,NaN,NaN,NaN,0
8305,6.869081,12.037579,NaN,NaN,NaN,NaN,NaN,0
8306,8.517731,13.238546,NaN,NaN,NaN,NaN,NaN,0
8307,9.750051,11.415357,NaN,NaN,NaN,NaN,NaN,0
8308,7.953707,8.897566,14.463816,5.976074,4.437610,2.646742,1.676631,1
8309,9.003994,10.345725,NaN,NaN,NaN,NaN,NaN,0
8310,11.425831,11.566613,NaN,NaN,NaN,NaN,NaN,0
8311,5.952299,9.076130,16.784087,4.740044,3.280070,2.228477,1.471889,1
8312,5.530197,13.717894,NaN,NaN,NaN,NaN,NaN,0
8313,8.866478,11.604414,NaN,NaN,NaN,NaN,NaN,0
8314,9.825830,8.904221,NaN,NaN,NaN,NaN,NaN,0
8315,11.751230,12.529425,NaN,NaN,NaN,NaN,NaN,0
8316,5.004771,8.393318,NaN,NaN,NaN,NaN,NaN,0
8317,10.173693,14.508170,NaN,NaN,NaN,NaN,NaN,0
8318,11.272633,9.142751,NaN,NaN,NaN,NaN,NaN,0
8319,5.748552,6.485867,14.800343,4.927561,2.349161,1.807962,1.299342,1
8320,11.081671,6.263430,10.205948,8.489921,4.331345,2.612251,1.658089,1
8321,4.809747,11.547580,21.275479,3.723960,3.386792,2.271357,1.491088,1
8322,10.595536,7.741087,NaN,NaN,NaN,NaN,NaN,0
8323,8.511575,6.046467,11.362280,6.979600,3.113922,2.159721,1.441817,1
8324,8.543760,7.201433,12.405191,6.712210,3.763489,2.415216,1.558241,1
8325,11.741822,9.696207,NaN,NaN,NaN,NaN,NaN,0
8326,9.563570,11.014999,NaN,NaN,NaN,NaN,NaN,0
8327,9.531040,12.572764,NaN,NaN,NaN,NaN,NaN,0
8328,9.892989,12.337999,NaN,NaN,NaN,NaN,NaN,0
8329,8.402309,14.224343,NaN,NaN,NaN,NaN,NaN,0
8330,11.517275,9.254574,NaN,NaN,NaN,NaN,NaN,0
8331,4.778795,10.364450,20.228934,3.813378,3.018730,2.119187,1.424475,1
8332,5.200247,13.368971,NaN,NaN,NaN,NaN,NaN,0
8333,5.458185,13.972483,NaN,NaN,NaN,NaN,NaN,0
8334,7.857911,9.094488,NaN,NaN,NaN,NaN,NaN,0
8335,9.481718,8.616598,NaN,NaN,NaN,NaN,NaN,0
8336,4.775575,8.989465,NaN,NaN,NaN,NaN,NaN,0
8337,10.147711,11.137575,NaN,NaN,NaN,NaN,NaN,0
8338,4.542475,14.303159,NaN,NaN,NaN,NaN,NaN,0
8339,10.369003,9.133018,NaN,NaN,NaN,NaN,NaN,0
8340,6.025872,5.446321,13.482473,5.276559,2.136098,1.698184,1.257872,1
8341,5.665730,12.575508,NaN,NaN,NaN,NaN,NaN,0
8342,7.923925,11.877142,NaN,NaN,NaN,NaN,NaN,0
8343,9.730806,12.124860,NaN,NaN,NaN,NaN,NaN,0
8344,10.420578,12.357443,NaN,NaN,NaN,NaN,NaN,0
8345,5.580109,7.173878,NaN,NaN,NaN,NaN,NaN,0
8346,7.765412,7.340206,13.127345,6.196870,3.462206,2.301074,1.504604,1
8347,5.037014,14.637467,NaN,NaN,NaN,NaN,NaN,0
8348,6.055410,8.832627,16.405815,4.840273,3.245912,2.214543,1.465725,1
8349,9.891186,11.780656,NaN,NaN,NaN,NaN,NaN,0
8350,5.324360,7.599530,NaN,NaN,NaN,NaN,NaN,0
8351,5.581187,12.941965,NaN,NaN,NaN,NaN,NaN,0
8352,5.985483,6.103067,14.091733,5.157424,2.311064,1.788746,1.292002,1
8353,9.783907,6.668588,11.169503,7.601787,4.024021,2.508387,1.604226,1
8354,5.094498,6.022618,15.680611,4.468356,2.045206,1.649583,1.239832,1
8355,6.801136,13.693940,NaN,NaN,NaN,NaN,NaN,0
8356,9.476092,14.744460,NaN,NaN,NaN,NaN,NaN,0
8357,11.889324,5.564722,9.244232,9.251211,4.089179,2.530937,1.615678,1
8358,5.434107,6.919366,NaN,NaN,NaN,NaN,NaN,0
8359,9.866090,11.166042,NaN,NaN,NaN,NaN,NaN,0
8360,8.560657,13.301781,NaN,NaN,NaN,NaN,NaN,0
8361,10.695170,6.469580,10.559663,8.193023,4.315152,2.606933,1.655260,1
8362,4.701224,7.333739,NaN,NaN,NaN,NaN,NaN,0
8363,5.158649,10.172284,19.199385,4.088332,3.190954,2.191908,1.455788,1
8364,4.593200,8.523844,NaN,NaN,NaN,NaN,NaN,0
8365,11.670557,10.304759,NaN,NaN,NaN,NaN,NaN,0
8366,9.052447,5.668280,10.658431,7.441840,3.103762,2.155435,1.439970,1
8367,10.422038,13.091126,NaN,NaN,NaN,NaN,NaN,0
8368,6.034633,5.852510,13.805457,5.228742,2.252601,1.758913,1.280678,1
8369,5.932446,9.924303,17.613532,4.615839,3.592902,2.351469,1.527939,1
8370,7.768655,12.376868,NaN,NaN,NaN,NaN,NaN,0
8371,8.578511,6.651658,11.867774,6.871639,3.464483,2.301964,1.505012,1
8372,7.152000,10.732335,NaN,NaN,NaN,NaN,NaN,0
8373,9.687379,14.842445,NaN,NaN,NaN,NaN,NaN,0
8374,11.347130,7.068618,NaN,NaN,NaN,NaN,NaN,0
8375,6.341122,9.122348,16.286023,4.983342,3.522565,2.324520,1.515395,1
8376,9.466760,14.194814,NaN,NaN,NaN,NaN,NaN,0
8377,5.045273,12.294019,NaN,NaN,NaN,NaN,NaN,0
8378,6.883711,10.019873,NaN,NaN,NaN,NaN,NaN,0
8379,10.042678,12.008720,NaN,NaN,NaN,NaN,NaN,0
8380,11.137264,12.921604,NaN,NaN,NaN,NaN,NaN,0
8381,9.530245,9.969255,NaN,NaN,NaN,NaN,NaN,0
8382,10.878990,6.230609,10.254562,8.388374,4.209268,2.571742,1.636738,1
8383,5.702125,13.511326,NaN,NaN,NaN,NaN,NaN,0
8384,7.032249,13.586225,NaN,NaN,NaN,NaN,NaN,0
8385,4.829040,13.332829,NaN,NaN,NaN,NaN,NaN,0
8386,9.891727,12.228775,NaN,NaN,NaN,NaN,NaN,0
8387,10.209839,7.734895,NaN,NaN,NaN,NaN,NaN,0
8388,11.168213,7.173912,NaN,NaN,NaN,NaN,NaN,0
8389,5.598711,14.303302,NaN,NaN,NaN,NaN,NaN,0
8390,8.668502,12.280806,NaN,NaN,NaN,NaN,NaN,0
8391,10.031312,11.805458,NaN,NaN,NaN,NaN,NaN,0
8392,5.509449,12.379161,NaN,NaN,NaN,NaN,NaN,0
8393,5.667119,12.304057,NaN,NaN,NaN,NaN,NaN,0
8394,6.029463,13.630973,NaN,NaN,NaN,NaN,NaN,0
8395,9.186581,10.915384,NaN,NaN,NaN,NaN,NaN,0
8396,8.724488,10.759228,NaN,NaN,NaN,NaN,NaN,0
8397,7.060948,12.172939,NaN,NaN,NaN,NaN,NaN,0
8398,11.664960,8.395088,NaN,NaN,NaN,NaN,NaN,0
8399,8.768591,8.909959,NaN,NaN,NaN,NaN,NaN,0
8400,9.723319,14.552649,NaN,NaN,NaN,NaN,NaN,0
8401,8.747805,8.813467,NaN,NaN,NaN,NaN,NaN,0
8402,9.432128,10.810287,NaN,NaN,NaN,NaN,NaN,0
8403,7.524946,13.923533,NaN,NaN,NaN,NaN,NaN,0
8404,4.819864,6.694307,16.880194,4.183967,2.118533,1.688876,1.254404,1
8405,10.627897,14.801569,NaN,NaN,NaN,NaN,NaN,0
8406,6.550490,13.557201,NaN,NaN,NaN,NaN,NaN,0
8407,11.084495,6.996896,NaN,NaN,NaN,NaN,NaN,0
8408,8.354656,7.875077,13.177403,6.435587,4.065351,2.522724,1.611492,1
8409,7.484232,12.486760,NaN,NaN,NaN,NaN,NaN,0
8410,8.115636,5.030731,10.775826,6.943253,2.519427,1.891742,1.331802,1
8411,8.858296,10.012512,NaN,NaN,NaN,NaN,NaN,0
8412,6.537260,7.629222,NaN,NaN,NaN,NaN,NaN,0
8413,5.479438,7.277182,NaN,NaN,NaN,NaN,NaN,0
8414,9.911260,12.995402,NaN,NaN,NaN,NaN,NaN,0
8415,7.043028,7.681745,14.124793,5.665642,3.279757,2.228350,1.471832,1
8416,10.150349,9.710660,NaN,NaN,NaN,NaN,NaN,0
8417,8.353995,13.362631,NaN,NaN,NaN,NaN,NaN,0
8418,6.523766,6.750724,NaN,NaN,NaN,NaN,NaN,0
8419,5.954009,8.010042,NaN,NaN,NaN,NaN,NaN,0
8420,6.807668,9.959019,16.540867,5.133041,4.215772,2.573925,1.637877,1
8421,8.963278,11.341828,NaN,NaN,NaN,NaN,NaN,0
8422,7.209098,9.741501,NaN,NaN,NaN,NaN,NaN,0
8423,10.755748,13.651170,NaN,NaN,NaN,NaN,NaN,0
8424,5.470461,5.294663,14.315657,4.850491,1.967929,1.607391,1.224300,1
8425,10.767981,10.883856,NaN,NaN,NaN,NaN,NaN,0
8426,5.695216,8.237029,NaN,NaN,NaN,NaN,NaN,0
8427,10.060126,8.258018,NaN,NaN,NaN,NaN,NaN,0
8428,11.467903,5.216527,9.067596,9.154976,3.644212,2.370880,1.537071,1
8429,10.742297,10.894199,NaN,NaN,NaN,NaN,NaN,0
8430,8.216700,12.586104,NaN,NaN,NaN,NaN,NaN,0
8431,6.462082,5.113070,12.580324,5.667765,2.144545,1.702645,1.259537,1
8432,10.013527,14.154205,NaN,NaN,NaN,NaN,NaN,0
8433,7.828872,5.918928,11.786803,6.540653,2.817045,2.030416,1.387422,1
8434,4.739978,12.974931,NaN,NaN,NaN,NaN,NaN,0
8435,5.331860,10.585758,19.249843,4.157018,3.438378,2.291736,1.500338,1
8436,4.879428,12.205328,NaN,NaN,NaN,NaN,NaN,0
8437,7.286086,6.912581,13.175571,5.967349,3.051142,2.133085,1.430390,1
8438,11.798793,11.913146,NaN,NaN,NaN,NaN,NaN,0
8439,6.803913,12.378924,NaN,NaN,NaN,NaN,NaN,0
8440,7.036458,8.766415,15.148339,5.470443,3.777877,2.420491,1.560790,1
8441,4.739413,9.292435,NaN,NaN,NaN,NaN,NaN,0
8442,6.730762,5.791581,12.803657,5.767484,2.429047,1.847692,1.314639,1
8443,10.736566,6.197459,10.281334,8.319463,4.117485,2.540642,1.620647,1
8444,11.582388,7.083260,NaN,NaN,NaN,NaN,NaN,0
8445,5.405200,8.327916,NaN,NaN,NaN,NaN,NaN,0
8446,7.465872,12.004497,NaN,NaN,NaN,NaN,NaN,0
8447,6.828946,9.377463,15.952483,5.241667,3.943072,2.479961,1.589973,1
8448,4.869773,11.093216,20.699652,3.805897,3.290078,2.232540,1.473693,1
8449,5.286975,10.645513,19.392300,4.121757,3.428570,2.287878,1.498581,1
8450,8.733576,8.408177,NaN,NaN,NaN,NaN,NaN,0
8451,10.813714,11.780089,NaN,NaN,NaN,NaN,NaN,0
8452,10.736023,13.343996,NaN,NaN,NaN,NaN,NaN,0
8453,6.609647,9.353045,16.175426,5.114235,3.788828,2.424495,1.562728,1
8454,5.047917,9.635855,18.934222,4.068354,2.963401,2.095232,1.414354,1
8455,9.973101,14.756008,NaN,NaN,NaN,NaN,NaN,0
8456,8.572503,11.955406,NaN,NaN,NaN,NaN,NaN,0
8457,8.427796,11.946411,NaN,NaN,NaN,NaN,NaN,0
8458,7.736637,6.406314,12.300056,6.373752,3.002449,2.112169,1.421500,1
8459,4.602948,8.442710,NaN,NaN,NaN,NaN,NaN,0
8460,5.833284,8.736958,16.653367,4.705025,3.093707,2.151185,1.438141,1
8461,6.644777,5.969264,13.060529,5.674616,2.463896,1.864789,1.321274,1
8462,5.775131,14.663946,NaN,NaN,NaN,NaN,NaN,0
8463,11.408962,13.757598,NaN,NaN,NaN,NaN,NaN,0
8464,5.359256,5.243000,14.491549,4.765543,1.931594,1.587268,1.216930,1
8465,10.902057,5.497572,9.552593,8.689315,3.652189,2.373879,1.538490,1
8466,7.052633,10.648908,NaN,NaN,NaN,NaN,NaN,0
8467,5.568653,7.183527,NaN,NaN,NaN,NaN,NaN,0
8468,11.994432,11.658576,NaN,NaN,NaN,NaN,NaN,0
8469,5.056738,14.173665,NaN,NaN,NaN,NaN,NaN,0
8470,8.803193,13.370636,NaN,NaN,NaN,NaN,NaN,0
8471,5.252441,12.605662,NaN,NaN,NaN,NaN,NaN,0
8472,6.595745,13.330420,NaN,NaN,NaN,NaN,NaN,0
8473,11.150869,8.005633,NaN,NaN,NaN,NaN,NaN,0
8474,8.795137,11.934835,NaN,NaN,NaN,NaN,NaN,0
8475,6.464853,7.825542,14.924882,5.257883,3.067746,2.140165,1.433415,1
8476,5.800250,7.917651,NaN,NaN,NaN,NaN,NaN,0
8477,10.386020,12.386034,NaN,NaN,NaN,NaN,NaN,0
8478,5.278288,9.045350,NaN,NaN,NaN,NaN,NaN,0
8479,11.074916,13.885264,NaN,NaN,NaN,NaN,NaN,0
8480,7.589509,11.790029,NaN,NaN,NaN,NaN,NaN,0
8481,5.263003,7.476443,NaN,NaN,NaN,NaN,NaN,0
8482,8.643523,5.105419,10.436348,7.308830,2.693372,1.973944,1.364462,1
8483,10.032963,12.980026,NaN,NaN,NaN,NaN,NaN,0
8484,10.790050,14.706077,NaN,NaN,NaN,NaN,NaN,0
8485,8.032190,14.021208,NaN,NaN,NaN,NaN,NaN,0
8486,10.326368,9.584272,NaN,NaN,NaN,NaN,NaN,0
8487,8.398394,8.091625,13.355844,6.408948,4.224261,2.576770,1.639363,1
8488,11.260932,10.434335,NaN,NaN,NaN,NaN,NaN,0
8489,6.453151,13.673656,NaN,NaN,NaN,NaN,NaN,0
8490,7.128498,14.993723,NaN,NaN,NaN,NaN,NaN,0
8491,7.322747,6.590261,12.850118,6.053195,2.927686,2.079611,1.407805,1
8492,9.787892,12.624089,NaN,NaN,NaN,NaN,NaN,0
8493,11.566208,9.749687,NaN,NaN,NaN,NaN,NaN,0
8494,10.875657,8.247348,NaN,NaN,NaN,NaN,NaN,0
8495,6.394233,9.207059,16.298210,5.004128,3.590087,2.350398,1.527438,1
8496,8.361524,12.812494,NaN,NaN,NaN,NaN,NaN,0
8497,6.734312,8.000270,14.758304,5.409626,3.266815,2.223082,1.469498,1
8498,4.947633,12.802300,NaN,NaN,NaN,NaN,NaN,0
8499,5.933926,11.243686,NaN,NaN,NaN,NaN,NaN,0
8500,9.999610,12.237361,NaN,NaN,NaN,NaN,NaN,0
8501,7.639550,8.572541,14.400464,5.865827,4.044729,2.515585,1.607868,1
8502,10.604858,7.627176,NaN,NaN,NaN,NaN,NaN,0
8503,7.042888,8.089442,14.502967,5.593597,3.462623,2.301237,1.504679,1
8504,5.373161,7.708348,NaN,NaN,NaN,NaN,NaN,0
8505,9.028637,10.822448,NaN,NaN,NaN,NaN,NaN,0
8506,8.679541,6.607858,11.758473,6.946848,3.483320,2.309310,1.508382,1
8507,8.747046,5.024971,10.293827,7.403888,2.683697,1.969459,1.362657,1
8508,5.051711,14.190770,NaN,NaN,NaN,NaN,NaN,0
8509,8.264256,14.447113,NaN,NaN,NaN,NaN,NaN,0
8510,10.514925,8.313265,NaN,NaN,NaN,NaN,NaN,0
8511,7.036740,12.550608,NaN,NaN,NaN,NaN,NaN,0
8512,7.869200,5.101716,11.044976,6.745277,2.484921,1.875035,1.325266,1
8513,10.132078,10.855003,NaN,NaN,NaN,NaN,NaN,0
8514,9.285277,11.480140,NaN,NaN,NaN,NaN,NaN,0
8515,7.813838,12.127521,NaN,NaN,NaN,NaN,NaN,0
8516,5.378684,9.078190,NaN,NaN,NaN,NaN,NaN,0
8517,7.887856,10.610559,NaN,NaN,NaN,NaN,NaN,0
8518,5.302449,5.977102,15.202366,4.639371,2.088930,1.673099,1.248539,1
8519,7.731935,6.453275,12.346290,6.360732,3.022069,2.120624,1.425085,1
8520,5.121176,13.578103,NaN,NaN,NaN,NaN,NaN,0
8521,9.942550,12.443648,NaN,NaN,NaN,NaN,NaN,0
8522,9.205945,14.383385,NaN,NaN,NaN,NaN,NaN,0
8523,6.756341,12.725771,NaN,NaN,NaN,NaN,NaN,0
8524,10.725263,5.202141,9.355906,8.692790,3.380044,2.268674,1.489876,1
8525,7.947027,6.780753,12.460633,6.434129,3.263643,2.221789,1.468926,1
8526,10.442460,6.445064,10.644345,8.058739,4.173865,2.559813,1.630535,1
8527,5.005821,8.233423,NaN,NaN,NaN,NaN,NaN,0
8528,9.478475,8.441375,NaN,NaN,NaN,NaN,NaN,0
8529,11.463411,10.590802,NaN,NaN,NaN,NaN,NaN,0
8530,11.536246,11.019083,NaN,NaN,NaN,NaN,NaN,0
8531,6.145831,10.045910,17.426187,4.730743,3.785494,2.423277,1.562138,1
8532,8.748032,6.621132,11.725163,6.986643,3.520468,2.323710,1.515020,1
8533,9.821662,13.031817,NaN,NaN,NaN,NaN,NaN,0
8534,11.529778,5.565893,9.371877,9.040227,3.945966,2.480985,1.590483,1
8535,9.372950,5.136227,9.988130,7.813474,2.916654,2.074761,1.405779,1
8536,10.985344,8.513847,NaN,NaN,NaN,NaN,NaN,0
8537,9.223972,14.278509,NaN,NaN,NaN,NaN,NaN,0
8538,4.863545,9.977461,19.666307,3.907847,2.958910,2.093275,1.413532,1
8539,8.490624,10.112095,NaN,NaN,NaN,NaN,NaN,0
8540,9.704390,6.935084,11.464930,7.471378,4.174201,2.559927,1.630594,1
8541,10.745162,13.170116,NaN,NaN,NaN,NaN,NaN,0
8542,10.290170,10.986711,NaN,NaN,NaN,NaN,NaN,0
8543,5.774409,10.844960,18.740799,4.401214,3.848923,2.446312,1.573357,1
8544,9.175982,10.034684,NaN,NaN,NaN,NaN,NaN,0
8545,7.260907,7.824787,14.036686,5.780225,3.451649,2.296942,1.502715,1
8546,6.222875,13.112201,NaN,NaN,NaN,NaN,NaN,0
8547,8.513954,8.889769,NaN,NaN,NaN,NaN,NaN,0
8548,6.498378,8.333363,15.348834,5.202625,3.285156,2.230542,1.472806,1
8549,9.153466,10.142673,NaN,NaN,NaN,NaN,NaN,0
8550,7.299707,10.221736,NaN,NaN,NaN,NaN,NaN,0
8551,11.595991,12.037385,NaN,NaN,NaN,NaN,NaN,0
8552,7.681589,11.688232,NaN,NaN,NaN,NaN,NaN,0
8553,5.572220,7.485594,NaN,NaN,NaN,NaN,NaN,0
8554,9.419395,7.373368,12.037656,7.176388,4.335608,2.613649,1.658833,1
8555,6.356244,7.158697,NaN,NaN,NaN,NaN,NaN,0
8556,9.739589,5.733027,10.318146,7.873694,3.383806,2.270170,1.490552,1
8557,5.660727,7.205194,NaN,NaN,NaN,NaN,NaN,0
8558,7.740899,12.457739,NaN,NaN,NaN,NaN,NaN,0
8559,8.510148,11.998931,NaN,NaN,NaN,NaN,NaN,0
8560,9.013552,5.441454,10.480607,7.478541,2.969630,2.097944,1.415495,1
8561,4.619313,7.544802,NaN,NaN,NaN,NaN,NaN,0
8562,9.281669,5.425157,10.299347,7.665754,3.046182,2.130964,1.429485,1
8563,4.829292,13.538839,NaN,NaN,NaN,NaN,NaN,0
8564,5.365373,6.165455,15.232100,4.668567,2.151610,1.706370,1.260928,1
8565,11.742565,12.496502,NaN,NaN,NaN,NaN,NaN,0
8566,5.011774,11.437645,20.712499,3.863945,3.498959,2.315386,1.511178,1
8567,10.410014,11.823282,NaN,NaN,NaN,NaN,NaN,0
8568,9.161302,9.005530,NaN,NaN,NaN,NaN,NaN,0
8569,5.778525,6.050122,14.382522,5.004880,2.236946,1.750852,1.277633,1
8570,7.884088,14.537653,NaN,NaN,NaN,NaN,NaN,0
8571,5.327340,9.631079,18.359757,4.258962,3.118372,2.161595,1.442625,1
8572,10.417163,14.404417,NaN,NaN,NaN,NaN,NaN,0
8573,5.977771,12.301553,NaN,NaN,NaN,NaN,NaN,0
8574,10.989612,7.808816,NaN,NaN,NaN,NaN,NaN,0
8575,7.142702,11.729064,NaN,NaN,NaN,NaN,NaN,0
8576,10.247525,12.382746,NaN,NaN,NaN,NaN,NaN,0
8577,8.098480,14.845115,NaN,NaN,NaN,NaN,NaN,0
8578,10.073867,14.389805,NaN,NaN,NaN,NaN,NaN,0
8579,5.124914,5.576124,15.250155,4.538553,1.953369,1.599349,1.221353,1
8580,9.713797,11.674429,NaN,NaN,NaN,NaN,NaN,0
8581,7.774011,8.780420,14.490454,5.900428,4.247784,2.584627,1.643480,1
8582,10.590762,9.473747,NaN,NaN,NaN,NaN,NaN,0
8583,11.004364,8.494406,NaN,NaN,NaN,NaN,NaN,0
8584,5.395116,7.894391,NaN,NaN,NaN,NaN,NaN,0
8585,6.877343,9.023286,15.560276,5.329912,3.804098,2.430064,1.565431,1
8586,10.166279,10.087742,NaN,NaN,NaN,NaN,NaN,0
8587,8.258854,5.605344,11.158436,6.913062,2.813566,2.028849,1.386779,1
8588,10.346351,7.427860,NaN,NaN,NaN,NaN,NaN,0
8589,5.061600,14.321961,NaN,NaN,NaN,NaN,NaN,0
8590,4.634515,9.203894,NaN,NaN,NaN,NaN,NaN,0
8591,7.456465,6.443785,12.589809,6.173778,2.915136,2.074093,1.405500,1
